lemma	lemma_orth	xpostag	llfpm10	lemma_freq	coda	c1	c2	lemma_syl_count	class	form_v	form_v_orth	suffix_v	freq_v	lfpm10v	suffix_nv	form_nv	form_nv_orth	freq_nv	lfpm10nv	odds_v	lo_v	varies	tag	tag_freq_in_dataset	category	form
bočát	bocsát	[/V][Prs.1Sg›2]	2.659027454137191	390852	t	t		2	vc	bočátalak	bocsátalak	alak	68	-1.1004759717517214	lak	bočátlak	bocsátlak	222	-0.5866319100073193	0.3063063063063063	-1.1831696766961728	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
fejlest	fejleszt	[/V][Prs.NDef.2Pl]	2.9435296996301	752514	st	s	t	2	cc	fejlestetek	fejlesztetek	etek	218	-0.594528390853353	tek	fejlesttek	fejleszttek	3	-2.455863629738295	72.66666666666667	4.28588277412098	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	fejlesttek
ṉilvánít	nyilvánít	[/V][Prs.NDef.2Sg]	2.334988960664373	185342	t	t		3	vc	ṉilvánítas	nyilvánítasz	as	217	-0.5965251506094283	s	ṉilváníts	nyilvánítsz	3	-2.455863629738295	72.33333333333333	4.28128506487235	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
árt	árt	[/V][Prs.NDef.2Pl]	2.658968559291343	390799	rt	r	t	1	cc	ártotok	ártotok	otok	212	-0.6066490235292064	tok	árttok	árttok	3	-2.455863629738295	70.66666666666667	4.257973986003903	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	árttok
borít	borít	[/V][Prs.NDef.2Sg]	2.326496703561112	181753	t	t		2	vc	borítas	borítasz	as	211	-0.6087024291602652	s	boríts	borítsz	3	-2.455863629738295	70.33333333333333	4.253245844807957	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
koṉít	konyít	[/V][Prs.NDef.2Sg]	0.7244534382450046	4544	t	t		2	vc	koṉítas	konyítasz	as	210	-0.6107655897240386	s	koṉíts	konyítsz	7	-2.087886844443701	30	3.4011973816621555	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
alakít	alakít	[/V][Prs.NDef.2Pl]	3.073036794898776	1013962	t	t		3	vc	alakítotok	alakítotok	otok	208	-0.6149215494951963	tok	alakíttok	alakíttok	4	-2.3309248931299953	52	3.9512437185814275	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
teng	teng	[/V][Prs.NDef.3Pl]	1.0082283031273636	8734	ng	n	g	1	cc	tengenek	tengenek	enek	206	-0.6191176640888044	nek	tengnek	tengnek	68	-1.1004759717517214	3.0294117647058822	1.1083684636134743	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	tengnek
forrong	forrong	[/V][Prs.NDef.3Pl]	0.7458975302127779	4774	ng	n	g	2	cc	forronganak	forronganak	anak	205	-0.6212310234022035	nak	forrongnak	forrongnak	155	-0.7426531862876663	1.3225806451612903	0.2795848622191615	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	forrongnak
ránt	ránt	[/V][Prs.NDef.2Sg]	2.1327815031647908	116350	nt	n	t	1	cc	rántas	rántasz	as	205	-0.6212310234022035	s	ránts	rántsz	10	-1.9329848844579576	20.5	3.0204248861443626	TRUE	Prs.NDef.2Sg (mondas)	4096	test	ránts
šikolt	sikolt	[/V][Prs.NDef.3Pl]	1.0121388856641615	8813	lt	l	t	2	cc	šikoltanak	sikoltanak	anak	203	-0.6254888465447449	nak	šikoltnak	sikoltnak	5	-2.234014880121939	40.6	3.703768066607687	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	šikoltnak
vall	vall	[/V][Prs.NDef.2Pl]	2.7990089795374744	539503	ll	l	l	1	cc	vallotok	vallotok	otok	200	-0.6319548887939767	tok	valltok	valltok	4	-2.3309248931299953	50	3.912023005428146	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	valltok
hatáštalanít	hatástalanít	[/V][Prs.NDef.3Pl]	1.2237459420414605	14346	t	t		5	vc	hatáštalanítanak	hatástalanítanak	anak	198	-0.6363196941964268	nak	hatáštalanítnak	hatástalanítnak	1	-2.932984884457958	198	5.288267030694535	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
ṉerít	nyerít	[/V][Prs.NDef.3Pl]	0.605714495084449	3457	t	t		2	vc	ṉerítenek	nyerítenek	enek	198	-0.6363196941964268	nek	ṉerítnek	nyerítnek	3	-2.455863629738295	66	4.189654742026425	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
tüssent	tüsszent	[/V][Prs.NDef.2Sg]	0.8046847428986841	5466	nt	n	t	2	cc	tüssentes	tüsszentesz	es	197	-0.6385186582963649	s	tüssents	tüsszentsz	4	-2.3309248931299953	49.25	3.8969093676180977	TRUE	Prs.NDef.2Sg (mondas)	4096	test	tüssents
fetreng	fetreng	[/V][Prs.NDef.2Sg]	1.1845515482523803	13108	ng	n	g	2	cc	fetrenges	fetrengesz	es	43	-1.2995164288783714	s	fetrengs	fetrengsz	195	-0.6429502730954398	0.2205128205128205	-1.5117994428701844	TRUE	Prs.NDef.2Sg (mondas)	4096	test	fetrengs
döng	döng	[/V][Prs.NDef.3Pl]	0.5861865793637012	3305	ng	n	g	1	cc	döngenek	döngenek	enek	192	-0.6496836557544082	nek	döngnek	döngnek	57	-1.1771100287854663	3.3684210526315788	1.2144441041932312	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	döngnek
költ	költ	[/V][Prs.NDef.2Pl]	2.6688025015437415	399749	lt	l	t	1	cc	költötök	költötök	ötök	190	-0.6542312835051288	tök	költtök	költtök	2	-2.6319548887939765	95	4.553876891600541	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	költtök
vonít	vonít	[/V][Prs.NDef.3Pl]	0.38403321659015366	2075	t	t		2	vc	vonítanak	vonítanak	anak	190	-0.6542312835051288	nak	vonítnak	vonítnak	7	-2.087886844443701	27.142857142857142	3.3011139231051727	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
ḏarapít	gyarapít	[/V][Prs.NDef.3Pl]	1.85596084256579	61510	t	t		3	vc	ḏarapítanak	gyarapítanak	anak	187	-0.6611432779214589	nak	ḏarapítnak	gyarapítnak	9	-1.978742375018633	20.77777777777778	3.0338840395183673	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
ámít	ámít	[/V][Prs.NDef.3Pl]	0.8754961721079931	6434	t	t		2	vc	ámítanak	ámítanak	anak	186	-0.6634719402400415	nak	ámítnak	ámítnak	1	-2.932984884457958	186	5.225746673713202	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
borzong	borzong	[/V][Prs.NDef.3Pl]	1.0175746771538423	8924	ng	n	g	2	cc	borzonganak	borzonganak	anak	185	-0.6658131560549441	nak	borzongnak	borzongnak	24	-1.552773642746352	7.708333333333333	2.042301994730379	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	borzongnak
értešít	értesít	[/V][Prs.NDef.2Sg]	2.730372991832843	460636	t	t		3	vc	értešítes	értesítesz	es	185	-0.6658131560549441	s	értešíts	értesítsz	1	-2.932984884457958	185	5.220355825078324	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
örvend	örvend	[/V][Prs.NDef.2Sg]	2.1193126646506104	112797	nd	n	d	2	cc	örvendes	örvendesz	es	184	-0.6681670614484213	s	örvends	örvendsz	72	-1.0756523880266893	2.5555555555555554	0.9382696385929302	TRUE	Prs.NDef.2Sg (mondas)	4096	test	örvends
šugall	sugall	[/V][Prs.NDef.2Sg]	2.166726825892367	125809	ll	l	l	2	cc	šugallas	sugallasz	as	7	-2.087886844443701	s	šugalls	sugallsz	178	-0.6825648821490639	0.03932584269662921	-3.235873401236772	TRUE	Prs.NDef.2Sg (mondas)	4096	test	šugalls
kereng	kereng	[/V][Prs.NDef.3Pl]	0.4808176323113937	2593	ng	n	g	2	cc	kerengenek	kerengenek	enek	175	-0.6899468357716634	nek	kerengnek	kerengnek	155	-0.7426531862876663	1.1290322580645162	0.12136085700426753	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	kerengnek
reštell	restell	[/V][Prs.NDef.3Pl]	0.8460340874569128	6012	ll	l	l	2	cc	reštellenek	restellenek	enek	9	-1.978742375018633	nek	reštellnek	restellnek	174	-0.6924356361753581	0.05172413793103448	-2.9618307218783095	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	reštellnek
čeppent	cseppent	[/V][Prs.NDef.2Sg]	1.115418071694782	11179	nt	n	t	2	cc	čeppentes	cseppentesz	es	173	-0.6949387813291624	s	čeppents	cseppentsz	1	-2.932984884457958	173	5.153291594497779	TRUE	Prs.NDef.2Sg (mondas)	4096	test	čeppents
višong	visong	[/V][Prs.NDef.3Pl]	0.3176790350052857	1781	ng	n	g	2	cc	višonganak	visonganak	anak	173	-0.6949387813291624	nak	višongnak	visongnak	17	-1.702535963079684	10.176470588235293	2.3200782504415627	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	višongnak
véd	véd	[/V][Prs.1Sg›2]	2.9426157271642497	750932	d	d		1	vc	védelek	védelek	elek	173	-0.6949387813291624	lek	védlek	védlek	65	-1.1200715278151023	2.6615384615384614	0.9789043246021418	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
sökell	szökell	[/V][Prs.NDef.3Pl]	0.4649551242140798	2500	ll	l	l	2	cc	sökellenek	szökellenek	enek	14	-1.7868568487797198	nek	sökellnek	szökellnek	169	-0.7050981798442842	0.08284023668639054	-2.4908413853078146	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	sökellnek
iráṉít	irányít	[/V][Prs.1Sg›2]	2.818759066171529	564604	t	t		3	vc	iráṉítalak	irányítalak	alak	167	-0.7102684133103745	lak	iráṉítlak	irányítlak	15	-1.756893625402277	11.133333333333333	2.409943611314545	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
dong	dong	[/V][Prs.NDef.3Pl]	0.9073721747453984	6924	ng	n	g	1	cc	donganak	donganak	anak	135	-0.8026511159629518	nak	dongnak	dongnak	164	-0.71814103641026	0.823170731707317	-0.19459164938576903	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	dongnak
told	told	[/V][Prs.NDef.3Pl]	1.2461933447518363	15107	ld	l	d	1	cc	toldanak	toldanak	anak	158	-0.7343277975035353	nak	toldnak	toldnak	3	-2.455863629738295	52.666666666666664	3.963982744358857	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	toldnak
ášít	ásít	[/V][Prs.NDef.2Sg]	0.957938887031056	7779	t	t		2	vc	ášítas	ásítasz	as	158	-0.7343277975035353	s	ášíts	ásítsz	24	-1.552773642746352	6.583333333333333	1.8845412026790211	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
méregtelenít	méregtelenít	[/V][Prs.NDef.2Sg]	1.3710745817596417	20140	t	t		5	vc	méregtelenítes	méregtelenítesz	es	157	-0.7370852320487241	s	méregteleníts	méregtelenítsz	5	-2.234014880121939	31.4	3.4468078929142076	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
buzdít	buzdít	[/V][Prs.NDef.2Sg]	2.031524593591308	92153	t	t		2	vc	buzdítas	buzdítasz	as	156	-0.7398602861034962	s	buzdíts	buzdítsz	6	-2.1548336340743144	26	3.258096538021482	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
ing	ing	[/V][Prs.NDef.3Pl]	2.180008663585595	129716	ng	n	g	1	cc	inganak	inganak	anak	153	-0.748293453640359	nak	ingnak	ingnak	63	-1.133644335004376	2.4285714285714284	0.8873031950009027	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	ingnak
salast	szalaszt	[/V][Prs.NDef.3Pl]	1.165866422570047	12556	st	s	t	2	cc	salastanak	szalasztanak	anak	152	-0.7511412965131853	nak	salastnak	szalasztnak	1	-2.932984884457958	152	5.0238805208462765	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	salastnak
erest	ereszt	[/V][Prs.1Sg›2]	2.0182700425231386	89383	st	s	t	2	cc	erestelek	eresztelek	elek	150	-0.7568936254022766	lek	erestlek	eresztlek	127	-0.829181163502001	1.1811023622047243	0.16644820763766438	TRUE	Prs.1Sg›2 (mondalak)	1749	test	erestlek
indít	indít	[/V][Prs.NDef.2Pl]	3.083867182587013	1039566	t	t		2	vc	indítotok	indítotok	otok	150	-0.7568936254022766	tok	indíttok	indíttok	5	-2.234014880121939	30	3.4011973816621555	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
hígít	hígít	[/V][Prs.NDef.3Pl]	1.5026524736847455	27267	t	t		2	vc	hígítanak	hígítanak	anak	149	-0.7597986160456838	nak	hígítnak	hígítnak	1	-2.932984884457958	149	5.003946305945459	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
biztošít	biztosít	[/V][Prs.NDef.2Pl]	3.6171036154920224	3548857	t	t		3	vc	biztošítotok	biztosítotok	otok	148	-0.7627231690630004	tok	biztošíttok	biztosíttok	3	-2.455863629738295	49.333333333333336	3.8985999850960056	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
žibong	zsibong	[/V][Prs.NDef.3Pl]	0.3890275541244426	2099	ng	n	g	2	cc	žibonganak	zsibonganak	anak	146	-0.7686320286735208	nak	žibongnak	zsibongnak	81	-1.024499865579308	1.8024691358024691	0.5891574670358977	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	žibongnak
čelleng	cselleng	[/V][Prs.NDef.3Pl]	0.30781388665937337	1741	ng	n	g	2	cc	čellengenek	csellengenek	enek	145	-0.771616882222983	nek	čellengnek	csellengnek	61	-1.1476550494471909	2.377049180327869	0.8658598782472632	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	čellengnek
sorít	szorít	[/V][Prs.1Sg›2]	2.371761922066822	201719	t	t		2	vc	sorítalak	szorítalak	alak	144	-0.7746223923627081	lak	sorítlak	szorítlak	99	-0.937349689860408	1.4545454545454546	0.3746934494414107	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
olt	olt	[/V][Prs.NDef.2Sg]	2.01363438478017	88434	lt	l	t	1	cc	oltas	oltasz	as	143	-0.777648846992896	s	olts	oltsz	2	-2.6319548887939765	71.5	4.269697449699962	TRUE	Prs.NDef.2Sg (mondas)	4096	test	olts
repít	repít	[/V][Prs.1Sg›2]	1.6942887772001285	42391	t	t		2	vc	repítelek	repítelek	elek	138	-0.7931057980567213	lek	repítlek	repítlek	2	-2.6319548887939765	69	4.23410650459726	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
hódít	hódít	[/V][Prs.NDef.2Sg]	2.041001468710661	94186	t	t		2	vc	hódítas	hódítasz	as	134	-0.8058800860931502	s	hódíts	hódítsz	7	-2.087886844443701	19.142857142857142	2.951929650895598	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
függ	függ	[/V][Prs.NDef.2Pl]	2.921588333286279	715440	gg	g	g	1	cc	függötök	függötök	ötök	5	-2.234014880121939	tök	függtök	függtök	133	-0.809133243490872	0.03759398496240601	-3.2809112157876537	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	függtök
šivít	sivít	[/V][Prs.NDef.3Pl]	0.35369608489697235	1935	t	t		2	vc	šivítanak	sivítanak	anak	132	-0.812410953252108	nak	šivítnak	sivítnak	6	-2.1548336340743144	22	3.091042453358316	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
tilt	tilt	[/V][Prs.1Sg›2]	2.4688841658205796	252272	lt	l	t	1	cc	tiltalak	tiltalak	alak	132	-0.812410953252108	lak	tiltlak	tiltlak	12	-1.853803638410333	11	2.3978952727983707	TRUE	Prs.1Sg›2 (mondalak)	1749	test	tiltlak
párošít	párosít	[/V][Prs.NDef.2Sg]	1.7635986411769269	49726	t	t		3	vc	párošítas	párosítasz	as	131	-0.8157135888021936	s	párošíts	párosítsz	1	-2.932984884457958	131	4.875197323201151	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
sentešít	szentesít	[/V][Prs.NDef.3Pl]	1.3128731075492397	17614	t	t		3	vc	sentešítenek	szentesítenek	enek	131	-0.8157135888021936	nek	sentešítnek	szentesítnek	1	-2.932984884457958	131	4.875197323201151	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
sippant	szippant	[/V][Prs.NDef.2Sg]	1.4127220368204705	22167	nt	n	t	2	cc	sippantas	szippantasz	as	130	-0.8190415321511211	s	sippants	szippantsz	1	-2.932984884457958	130	4.867534450455582	TRUE	Prs.NDef.2Sg (mondas)	4096	test	sippants
össešít	összesít	[/V][Prs.NDef.3Pl]	1.6557460910401132	38791	t	t		3	vc	össešítenek	összesítenek	enek	130	-0.8190415321511211	nek	össešítnek	összesítnek	4	-2.3309248931299953	32.5	3.481240089335692	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
jajong	jajong	[/V][Prs.NDef.3Pl]	0.38214543272564394	2066	ng	n	g	2	cc	jajonganak	jajonganak	anak	129	-0.8223951741587089	nak	jajongnak	jajongnak	63	-1.133644335004376	2.0476190476190474	0.7166776779701394	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	jajongnak
végrehajt	végrehajt	[/V][Prs.NDef.2Sg]	2.3635815912942486	197955	jt	j	t	3	cc	végrehajtas	végrehajtasz	as	128	-0.8257749148100895	s	végrehajts	végrehajtsz	1	-2.932984884457958	128	4.852030263919617	TRUE	Prs.NDef.2Sg (mondas)	4096	test	végrehajts
tanúšít	tanúsít	[/V][Prs.NDef.2Pl]	2.1307836769343704	115816	t	t		3	vc	tanúšítotok	tanúsítotok	otok	126	-0.832614339340395	tok	tanúšíttok	tanúsíttok	56	-1.1847968574517571	2.25	0.8109302162163288	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
össpontošít	összpontosít	[/V][Prs.NDef.2Pl]	2.1182486987272786	112521	t	t		4	vc	össpontošítotok	összpontosítotok	otok	126	-0.832614339340395	tok	össpontošíttok	összpontosíttok	1	-2.932984884457958	126	4.836281906951478	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
igazít	igazít	[/V][Prs.NDef.2Sg]	2.2858970778836074	165532	t	t		3	vc	igazítas	igazítasz	as	125	-0.8360748714499014	s	igazíts	igazítsz	2	-2.6319548887939765	62.5	4.135166556742356	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
tulajdonít	tulajdonít	[/V][Prs.NDef.2Pl]	2.195323896816683	134372	t	t		4	vc	tulajdonítotok	tulajdonítotok	otok	124	-0.8395631992957228	tok	tulajdoníttok	tulajdoníttok	6	-2.1548336340743144	20.666666666666668	3.028522096376982	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
zúdít	zúdít	[/V][Prs.NDef.2Sg]	1.3896478272342656	21020	t	t		2	vc	zúdítas	zúdítasz	as	123	-0.84307977301856	s	zúdíts	zúdítsz	11	-1.8915921992997329	11.181818181818182	2.414289082574047	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
tistít	tisztít	[/V][Prs.NDef.2Sg]	2.3755005592909164	203463	t	t		2	vc	tistítas	tisztítasz	as	122	-0.8466250537832096	s	tistíts	tisztítsz	2	-2.6319548887939765	61	4.110873864173311	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
hašít	hasít	[/V][Prs.NDef.2Sg]	1.744366525753307	47572	t	t		2	vc	hašítas	hasítasz	as	121	-0.8501995141415077	s	hašíts	hasítsz	13	-1.819041532151121	9.307692307692308	2.2308411881352046	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
indít	indít	[/V][Prs.1Sg›2]	3.083867182587013	1039566	t	t		2	vc	indítalak	indítalak	alak	121	-0.8501995141415077	lak	indítlak	indítlak	32	-1.427834906138052	3.78125	1.3300546427970146	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
ment	ment	[/V][Prs.1Sg›2]	2.6656885548669886	396893	nt	n	t	1	cc	mentelek	mentelek	elek	121	-0.8501995141415077	lek	mentlek	mentlek	2	-2.6319548887939765	60.5	4.102643365036796	TRUE	Prs.1Sg›2 (mondalak)	1749	test	mentlek
rühell	rühell	[/V][Prs.NDef.3Pl]	1.1255929646752671	11444	ll	l	l	2	cc	rühellenek	rühellenek	enek	32	-1.427834906138052	nek	rühellnek	rühellnek	119	-0.8574379230654271	0.2689075630252101	-1.3133875903118029	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	rühellnek
hull	hull	[/V][Prs.NDef.2Sg]	1.9644167549853853	78959	ll	l	l	1	cc	hullas	hullasz	as	115	-0.8722870441043462	s	hulls	hullsz	118	-0.8611028771518324	0.9745762711864406	-0.02575249610241474	TRUE	Prs.NDef.2Sg (mondas)	4096	test	hulls
késít	készít	[/V][Prs.1Sg›2]	3.587482795917409	3314879	t	t		2	vc	késítelek	készítelek	elek	118	-0.8611028771518324	lek	késítlek	készítlek	15	-1.756893625402277	7.866666666666666	2.0626344233634546	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
kíšért	kísért	[/V][Prs.NDef.2Sg]	1.5551849523789012	30773	rt	r	t	2	cc	kíšértes	kísértesz	es	118	-0.8611028771518324	s	kíšérts	kísértsz	2	-2.6319548887939765	59	4.07753744390572	TRUE	Prs.NDef.2Sg (mondas)	4096	test	kíšérts
köṉṉít	könnyít	[/V][Prs.NDef.2Sg]	2.012488624619666	88201	t	t		2	vc	köṉṉítes	könnyítesz	es	118	-0.8611028771518324	s	köṉṉíts	könnyítsz	2	-2.6319548887939765	59	4.07753744390572	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
minőšít	minősít	[/V][Prs.1Sg›2]	2.340403027066437	187667	t	t		3	vc	minőšítelek	minősítelek	elek	118	-0.8611028771518324	lek	minőšítlek	minősítlek	5	-2.234014880121939	23.6	3.1612467120315646	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
közelít	közelít	[/V][Prs.NDef.2Pl]	2.472433197550715	254342	t	t		3	vc	közelítetek	közelítetek	etek	115	-0.8722870441043462	tek	közelíttek	közelíttek	14	-1.7868568487797198	8.214285714285714	2.1058747987479913	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
érint	érint	[/V][Prs.1Sg›2]	3.006391077264476	869713	nt	n	t	2	cc	érintelek	érintelek	elek	115	-0.8722870441043462	lek	érintlek	érintlek	13	-1.819041532151121	8.846153846153847	2.1799827709017134	TRUE	Prs.1Sg›2 (mondalak)	1749	test	érintlek
pustít	pusztít	[/V][Prs.NDef.2Sg]	2.052216973906614	96650	t	t		2	vc	pustítas	pusztítasz	as	114	-0.8760800331214852	s	pustíts	pusztítsz	3	-2.455863629738295	38	3.6375861597263857	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
šújt	sújt	[/V][Prs.NDef.2Sg]	2.2020777650972594	136478	jt	j	t	1	cc	šújtas	sújtasz	as	113	-0.8799064409745381	s	šújts	sújtsz	2	-2.6319548887939765	56.5	4.034240638152395	TRUE	Prs.NDef.2Sg (mondas)	4096	test	šújts
ködöšít	ködösít	[/V][Prs.NDef.2Sg]	0.6713491886449533	4021	t	t		3	vc	ködöšítes	ködösítesz	es	112	-0.8837668617877762	s	ködöšíts	ködösítsz	1	-2.932984884457958	112	4.718498871295094	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
mereng	mereng	[/V][Prs.NDef.2Pl]	1.2914445773647398	16766	ng	n	g	2	cc	merengetek	merengetek	etek	1	-2.932984884457958	tek	merengtek	merengtek	112	-0.8837668617877762	0.008928571428571428	-4.718498871295094	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	merengtek
tasít	taszít	[/V][Prs.NDef.2Sg]	1.7527658085773925	48501	t	t		2	vc	tasítas	taszítasz	as	112	-0.8837668617877762	s	tasíts	taszítsz	6	-2.1548336340743144	18.666666666666668	2.9267394020670396	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
čüng	csüng	[/V][Prs.NDef.2Sg]	1.166350393228	12570	ng	n	g	1	cc	čünges	csüngesz	es	12	-1.853803638410333	s	čüngs	csüngsz	110	-0.8915921992997328	0.10909090909090909	-2.2155737160044158	TRUE	Prs.NDef.2Sg (mondas)	4096	test	čüngs
lapít	lapít	[/V][Prs.NDef.2Sg]	1.076125921674255	10212	t	t		2	vc	lapítas	lapítasz	as	110	-0.8915921992997328	s	lapíts	lapítsz	1	-2.932984884457958	110	4.700480365792417	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
tágít	tágít	[/V][Prs.NDef.2Sg]	1.6317403439495126	36705	t	t		2	vc	tágítas	tágítasz	as	110	-0.8915921992997328	s	tágíts	tágítsz	1	-2.932984884457958	110	4.700480365792417	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
füllent	füllent	[/V][Prs.NDef.2Sg]	0.6628418926152654	3943	nt	n	t	2	cc	füllentes	füllentesz	es	109	-0.8955583865173342	s	füllents	füllentsz	2	-2.6319548887939765	54.5	3.9982007016691985	TRUE	Prs.NDef.2Sg (mondas)	4096	test	füllents
ḏóḏít	gyógyít	[/V][Prs.1Sg›2]	2.2302182475963392	145614	t	t		2	vc	ḏóḏítalak	gyógyítalak	alak	109	-0.8955583865173342	lak	ḏóḏítlak	gyógyítlak	9	-1.978742375018633	12.11111111111111	2.4941233048929243	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
bossant	bosszant	[/V][Prs.NDef.2Sg]	1.6866614018736934	41653	nt	n	t	2	cc	bossantas	bosszantasz	as	108	-0.8995611289710082	s	bossants	bosszantsz	1	-2.932984884457958	108	4.68213122712422	TRUE	Prs.NDef.2Sg (mondas)	4096	test	bossants
pussant	pusszant	[/V][Prs.1Sg›2]	-0.4766188513289148	286	nt	n	t	2	cc	pussantalak	pusszantalak	alak	107	-0.9036011067727482	lak	pussantlak	pusszantlak	60	-1.1548336340743142	1.7833333333333334	0.5784842722398056	TRUE	Prs.1Sg›2 (mondalak)	1749	test	pussantlak
árast	áraszt	[/V][Prs.1Sg›2]	2.0384301389270374	93630	st	s	t	2	cc	árastalak	árasztalak	alak	107	-0.9036011067727482	lak	árastlak	árasztlak	3	-2.455863629738295	35.666666666666664	3.574216545793796	TRUE	Prs.1Sg›2 (mondalak)	1749	test	árastlak
odébbáll	odébbáll	[/V][Prs.NDef.2Sg]	0.7400360226709383	4710	ll	l	l	3	cc	odébbállas	odébbállasz	as	2	-2.6319548887939765	s	odébbálls	odébbállsz	104	-0.9159515451591774	0.019230769230769232	-3.951243718581427	TRUE	Prs.NDef.2Sg (mondas)	4096	test	odébbálls
hint	hint	[/V][Prs.NDef.2Sg]	1.5869611793795713	33109	nt	n	t	1	cc	hintes	hintesz	es	102	-0.9243847126960404	s	hints	hintsz	2	-2.6319548887939765	51	3.9318256327243257	TRUE	Prs.NDef.2Sg (mondas)	4096	test	hints
rejt	rejt	[/V][Prs.1Sg›2]	2.5010631926907587	271674	jt	j	t	1	cc	rejtelek	rejtelek	elek	102	-0.9243847126960404	lek	rejtlek	rejtlek	4	-2.3309248931299953	25.5	3.2386784521643803	TRUE	Prs.1Sg›2 (mondalak)	1749	test	rejtlek
tölt	tölt	[/V][Prs.1Sg›2]	3.4380290110614276	2349708	lt	l	t	1	cc	töltelek	töltelek	elek	101	-0.9286635106753152	lek	töltlek	töltlek	1	-2.932984884457958	101	4.61512051684126	TRUE	Prs.1Sg›2 (mondalak)	1749	test	töltlek
sállong	szállong	[/V][Prs.NDef.3Pl]	0.08321246905448124	1038	ng	n	g	2	cc	sállonganak	szállonganak	anak	100	-0.9329848844579578	nak	sállongnak	szállongnak	53	-1.2087090148571689	1.8867924528301887	0.6348782724359695	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	sállongnak
