lemma	lemma_orth	xpostag	llfpm10	lemma_freq	coda	c1	c2	lemma_syl_count	form_v	form_v_orth	suffix_v	freq_v	lfpm10v	suffix_nv	form_nv	form_nv_orth	freq_nv	lfpm10nv	odds_v	lo_v	varies	tag	tag_freq_in_dataset
šikolt	sikolt	[/V][Prs.NDef.3Pl]	1.0121388856641615	8813	lt	l	t	2	šikoltanak	sikoltanak	anak	203	-0.6254888465447449	nak	šikoltnak	sikoltnak	5	-2.234014880121939	40.6	3.703768066607687	TRUE	3Pl (rajonganak)	440
tüssent	tüsszent	[/V][Prs.NDef.2Sg]	0.8046847428986841	5466	nt	n	t	2	tüssentes	tüsszentesz	es	197	-0.6385186582963649	s	tüssents	tüsszentsz	4	-2.3309248931299953	49.25	3.8969093676180977	TRUE	2Sg (rajongasz)	438
fetreng	fetreng	[/V][Prs.NDef.2Sg]	1.1845515482523803	13108	ng	n	g	2	fetrenges	fetrengesz	es	43	-1.2995164288783714	s	fetrengs	fetrengsz	195	-0.6429502730954398	0.2205128205128205	-1.5117994428701844	TRUE	2Sg (rajongasz)	438
döng	döng	[/V][Prs.NDef.3Pl]	0.5861865793637012	3305	ng	n	g	1	döngenek	döngenek	enek	192	-0.6496836557544082	nek	döngnek	döngnek	57	-1.1771100287854663	3.3684210526315788	1.2144441041932312	TRUE	3Pl (rajonganak)	440
költ	költ	[/V][Prs.NDef.2Pl]	2.6688025015437415	399749	lt	l	t	1	költötök	költötök	ötök	190	-0.6542312835051288	tök	költtök	költtök	2	-2.6319548887939765	95	4.553876891600541	TRUE	2Pl (rajongotok)	268
borzong	borzong	[/V][Prs.NDef.3Pl]	1.0175746771538423	8924	ng	n	g	2	borzonganak	borzonganak	anak	185	-0.6658131560549441	nak	borzongnak	borzongnak	24	-1.552773642746352	7.708333333333333	2.042301994730379	TRUE	3Pl (rajonganak)	440
örvend	örvend	[/V][Prs.NDef.2Sg]	2.1193126646506104	112797	nd	n	d	2	örvendes	örvendesz	es	184	-0.6681670614484213	s	örvends	örvendsz	72	-1.0756523880266893	2.5555555555555554	0.9382696385929302	TRUE	2Sg (rajongasz)	438
kereng	kereng	[/V][Prs.NDef.3Pl]	0.4808176323113937	2593	ng	n	g	2	kerengenek	kerengenek	enek	175	-0.6899468357716634	nek	kerengnek	kerengnek	155	-0.7426531862876663	1.1290322580645162	0.12136085700426753	TRUE	3Pl (rajonganak)	440
čeppent	cseppent	[/V][Prs.NDef.2Sg]	1.115418071694782	11179	nt	n	t	2	čeppentes	cseppentesz	es	173	-0.6949387813291624	s	čeppents	cseppentsz	1	-2.932984884457958	173	5.153291594497779	TRUE	2Sg (rajongasz)	438
višong	visong	[/V][Prs.NDef.3Pl]	0.3176790350052857	1781	ng	n	g	2	višonganak	visonganak	anak	173	-0.6949387813291624	nak	višongnak	visongnak	17	-1.702535963079684	10.176470588235293	2.3200782504415627	TRUE	3Pl (rajonganak)	440
dong	dong	[/V][Prs.NDef.3Pl]	0.9073721747453984	6924	ng	n	g	1	donganak	donganak	anak	135	-0.8026511159629518	nak	dongnak	dongnak	164	-0.71814103641026	0.823170731707317	-0.19459164938576903	TRUE	3Pl (rajonganak)	440
told	told	[/V][Prs.NDef.3Pl]	1.2461933447518363	15107	ld	l	d	1	toldanak	toldanak	anak	158	-0.7343277975035353	nak	toldnak	toldnak	3	-2.455863629738295	52.666666666666664	3.963982744358857	TRUE	3Pl (rajonganak)	440
ing	ing	[/V][Prs.NDef.3Pl]	2.180008663585595	129716	ng	n	g	1	inganak	inganak	anak	153	-0.748293453640359	nak	ingnak	ingnak	63	-1.133644335004376	2.4285714285714284	0.8873031950009027	TRUE	3Pl (rajonganak)	440
salast	szalaszt	[/V][Prs.NDef.3Pl]	1.165866422570047	12556	st	s	t	2	salastanak	szalasztanak	anak	152	-0.7511412965131853	nak	salastnak	szalasztnak	1	-2.932984884457958	152	5.0238805208462765	TRUE	3Pl (rajonganak)	440
erest	ereszt	[/V][Prs.1Sg›2]	2.0182700425231386	89383	st	s	t	2	erestelek	eresztelek	elek	150	-0.7568936254022766	lek	erestlek	eresztlek	127	-0.829181163502001	1.1811023622047243	0.16644820763766438	TRUE	1Sg›2 (rajongalak)	228
žibong	zsibong	[/V][Prs.NDef.3Pl]	0.3890275541244426	2099	ng	n	g	2	žibonganak	zsibonganak	anak	146	-0.7686320286735208	nak	žibongnak	zsibongnak	81	-1.024499865579308	1.8024691358024691	0.5891574670358977	TRUE	3Pl (rajonganak)	440
čelleng	cselleng	[/V][Prs.NDef.3Pl]	0.30781388665937337	1741	ng	n	g	2	čellengenek	csellengenek	enek	145	-0.771616882222983	nek	čellengnek	csellengnek	61	-1.1476550494471909	2.377049180327869	0.8658598782472632	TRUE	3Pl (rajonganak)	440
olt	olt	[/V][Prs.NDef.2Sg]	2.01363438478017	88434	lt	l	t	1	oltas	oltasz	as	143	-0.777648846992896	s	olts	oltsz	2	-2.6319548887939765	71.5	4.269697449699962	TRUE	2Sg (rajongasz)	438
tilt	tilt	[/V][Prs.1Sg›2]	2.4688841658205796	252272	lt	l	t	1	tiltalak	tiltalak	alak	132	-0.812410953252108	lak	tiltlak	tiltlak	12	-1.853803638410333	11	2.3978952727983707	TRUE	1Sg›2 (rajongalak)	228
sippant	szippant	[/V][Prs.NDef.2Sg]	1.4127220368204705	22167	nt	n	t	2	sippantas	szippantasz	as	130	-0.8190415321511211	s	sippants	szippantsz	1	-2.932984884457958	130	4.867534450455582	TRUE	2Sg (rajongasz)	438
jajong	jajong	[/V][Prs.NDef.3Pl]	0.38214543272564394	2066	ng	n	g	2	jajonganak	jajonganak	anak	129	-0.8223951741587089	nak	jajongnak	jajongnak	63	-1.133644335004376	2.0476190476190474	0.7166776779701394	TRUE	3Pl (rajonganak)	440
végrehajt	végrehajt	[/V][Prs.NDef.2Sg]	2.3635815912942486	197955	jt	j	t	3	végrehajtas	végrehajtasz	as	128	-0.8257749148100895	s	végrehajts	végrehajtsz	1	-2.932984884457958	128	4.852030263919617	TRUE	2Sg (rajongasz)	438
ment	ment	[/V][Prs.1Sg›2]	2.6656885548669886	396893	nt	n	t	1	mentelek	mentelek	elek	121	-0.8501995141415077	lek	mentlek	mentlek	2	-2.6319548887939765	60.5	4.102643365036796	TRUE	1Sg›2 (rajongalak)	228
kíšért	kísért	[/V][Prs.NDef.2Sg]	1.5551849523789012	30773	rt	r	t	2	kíšértes	kísértesz	es	118	-0.8611028771518324	s	kíšérts	kísértsz	2	-2.6319548887939765	59	4.07753744390572	TRUE	2Sg (rajongasz)	438
érint	érint	[/V][Prs.1Sg›2]	3.006391077264476	869713	nt	n	t	2	érintelek	érintelek	elek	115	-0.8722870441043462	lek	érintlek	érintlek	13	-1.819041532151121	8.846153846153847	2.1799827709017134	TRUE	1Sg›2 (rajongalak)	228
šújt	sújt	[/V][Prs.NDef.2Sg]	2.2020777650972594	136478	jt	j	t	1	šújtas	sújtasz	as	113	-0.8799064409745381	s	šújts	sújtsz	2	-2.6319548887939765	56.5	4.034240638152395	TRUE	2Sg (rajongasz)	438
mereng	mereng	[/V][Prs.NDef.2Pl]	1.2914445773647398	16766	ng	n	g	2	merengetek	merengetek	etek	1	-2.932984884457958	tek	merengtek	merengtek	112	-0.8837668617877762	0.008928571428571428	-4.718498871295094	TRUE	2Pl (rajongotok)	268
čüng	csüng	[/V][Prs.NDef.2Sg]	1.166350393228	12570	ng	n	g	1	čünges	csüngesz	es	12	-1.853803638410333	s	čüngs	csüngsz	110	-0.8915921992997328	0.10909090909090909	-2.2155737160044158	TRUE	2Sg (rajongasz)	438
füllent	füllent	[/V][Prs.NDef.2Sg]	0.6628418926152654	3943	nt	n	t	2	füllentes	füllentesz	es	109	-0.8955583865173342	s	füllents	füllentsz	2	-2.6319548887939765	54.5	3.9982007016691985	TRUE	2Sg (rajongasz)	438
bossant	bosszant	[/V][Prs.NDef.2Sg]	1.6866614018736934	41653	nt	n	t	2	bossantas	bosszantasz	as	108	-0.8995611289710082	s	bossants	bosszantsz	1	-2.932984884457958	108	4.68213122712422	TRUE	2Sg (rajongasz)	438
pussant	pusszant	[/V][Prs.1Sg›2]	-0.4766188513289148	286	nt	n	t	2	pussantalak	pusszantalak	alak	107	-0.9036011067727482	lak	pussantlak	pusszantlak	60	-1.1548336340743142	1.7833333333333334	0.5784842722398056	TRUE	1Sg›2 (rajongalak)	228
árast	áraszt	[/V][Prs.1Sg›2]	2.0384301389270374	93630	st	s	t	2	árastalak	árasztalak	alak	107	-0.9036011067727482	lak	árastlak	árasztlak	3	-2.455863629738295	35.666666666666664	3.574216545793796	TRUE	1Sg›2 (rajongalak)	228
hint	hint	[/V][Prs.NDef.2Sg]	1.5869611793795713	33109	nt	n	t	1	hintes	hintesz	es	102	-0.9243847126960404	s	hints	hintsz	2	-2.6319548887939765	51	3.9318256327243257	TRUE	2Sg (rajongasz)	438
rejt	rejt	[/V][Prs.1Sg›2]	2.5010631926907587	271674	jt	j	t	1	rejtelek	rejtelek	elek	102	-0.9243847126960404	lek	rejtlek	rejtlek	4	-2.3309248931299953	25.5	3.2386784521643803	TRUE	1Sg›2 (rajongalak)	228
tölt	tölt	[/V][Prs.1Sg›2]	3.4380290110614276	2349708	lt	l	t	1	töltelek	töltelek	elek	101	-0.9286635106753152	lek	töltlek	töltlek	1	-2.932984884457958	101	4.61512051684126	TRUE	1Sg›2 (rajongalak)	228
sállong	szállong	[/V][Prs.NDef.3Pl]	0.08321246905448124	1038	ng	n	g	2	sállonganak	szállonganak	anak	100	-0.9329848844579578	nak	sállongnak	szállongnak	53	-1.2087090148571689	1.8867924528301887	0.6348782724359695	TRUE	3Pl (rajonganak)	440
ömleng	ömleng	[/V][Prs.NDef.3Pl]	0.2612518642658714	1564	ng	n	g	2	ömlengenek	ömlengenek	enek	100	-0.9329848844579578	nek	ömlengnek	ömlengnek	7	-2.087886844443701	14.285714285714286	2.659260036932778	TRUE	3Pl (rajonganak)	440
ömlest	ömleszt	[/V][Prs.NDef.3Pl]	1.0226066659477666	9028	st	s	t	2	ömlestenek	ömlesztenek	enek	98	-0.9417588087654628	nek	ömlestnek	ömlesztnek	1	-2.932984884457958	98	4.584967478670572	TRUE	3Pl (rajonganak)	440
reng	reng	[/V][Prs.NDef.3Pl]	1.2320515955366076	14623	ng	n	g	1	rengenek	rengenek	enek	97	-0.946213150191713	nek	rengnek	rengnek	24	-1.552773642746352	4.041666666666667	1.3966571481554373	TRUE	3Pl (rajonganak)	440
kíšért	kísért	[/V][Prs.1Sg›2]	1.5551849523789012	30773	rt	r	t	2	kíšértelek	kísértelek	elek	93	-0.9645019359040228	lek	kíšértlek	kísértlek	1	-2.932984884457958	93	4.532599493153256	TRUE	1Sg›2 (rajongalak)	228
veršeng	verseng	[/V][Prs.NDef.2Sg]	1.673041590197379	40367	ng	n	g	2	veršenges	versengesz	es	15	-1.756893625402277	s	veršengs	versengsz	92	-0.9691970571124026	0.16304347826086957	-1.8137383759468302	TRUE	2Sg (rajongasz)	438
bánt	bánt	[/V][Prs.NDef.2Pl]	2.302654646830123	172044	nt	n	t	1	bántotok	bántotok	otok	89	-0.983594877813045	tok	bánttok	bánttok	1	-2.932984884457958	89	4.48863636973214	TRUE	2Pl (rajongotok)	268
terjest	terjeszt	[/V][Prs.NDef.2Pl]	2.4984882437993483	270068	st	s	t	2	terjestetek	terjesztetek	etek	89	-0.983594877813045	tek	terjesttek	terjeszttek	1	-2.932984884457958	89	4.48863636973214	TRUE	2Pl (rajongotok)	268
borzong	borzong	[/V][Prs.NDef.2Sg]	1.0175746771538423	8924	ng	n	g	2	borzongas	borzongasz	as	5	-2.234014880121939	s	borzongs	borzongsz	85	-1.0035659587436652	0.058823529411764705	-2.833213344056216	TRUE	2Sg (rajongasz)	438
kérd	kérd	[/V][Prs.1Sg›2]	1.9986204382455903	85429	rd	r	d	1	kérdelek	kérdelek	elek	85	-1.0035659587436652	lek	kérdlek	kérdlek	43	-1.2995164288783714	1.9767441860465116	0.6814511407967541	TRUE	1Sg›2 (rajongalak)	228
peng	peng	[/V][Prs.NDef.3Pl]	0.8837865278753886	6558	ng	n	g	1	pengenek	pengenek	enek	84	-1.0087055983960762	nek	pengnek	pengnek	41	-1.3202010277382223	2.048780487804878	0.7172447321390059	TRUE	3Pl (rajonganak)	440
ujjong	ujjong	[/V][Prs.NDef.2Sg]	1.3958430545563227	21322	ng	n	g	2	ujjongas	ujjongasz	as	10	-1.9329848844579576	s	ujjongs	ujjongsz	83	-1.0139067920818838	0.12048192771084337	-2.1162555148025524	TRUE	2Sg (rajongasz)	438
őrjöng	őrjöng	[/V][Prs.NDef.2Sg]	1.1505535667721816	12121	ng	n	g	2	őrjönges	őrjöngesz	es	11	-1.8915921992997329	s	őrjöngs	őrjöngsz	82	-1.019171032074241	0.13414634146341464	-2.0088239744658827	TRUE	2Sg (rajongasz)	438
peng	peng	[/V][Prs.NDef.2Pl]	0.8837865278753886	6558	ng	n	g	1	pengetek	pengetek	etek	81	-1.024499865579308	tek	pengtek	pengtek	40	-1.3309248931299955	2.025	0.7055697005585024	TRUE	2Pl (rajongotok)	268
ráng	ráng	[/V][Prs.NDef.3Pl]	1.3527524056886966	19308	ng	n	g	1	ránganak	ránganak	anak	80	-1.0298948974660145	nak	rángnak	rángnak	20	-1.6319548887939763	4	1.3862943611198906	TRUE	3Pl (rajonganak)	440
kérd	kérd	[/V][Prs.NDef.2Sg]	1.9986204382455903	85429	rd	r	d	1	kérdes	kérdesz	es	79	-1.0353577931675164	s	kérds	kérdsz	2	-2.6319548887939765	39.5	3.676300671907076	TRUE	2Sg (rajongasz)	438
megšért	megsért	[/V][Prs.1Sg›2]	2.1871545349738746	131868	rt	r	t	2	megšértelek	megsértelek	elek	79	-1.0353577931675164	lek	megšértlek	megsértlek	2	-2.6319548887939765	39.5	3.676300671907076	TRUE	1Sg›2 (rajongalak)	228
pillant	pillant	[/V][Prs.NDef.2Pl]	2.0275762625908595	91319	nt	n	t	2	pillantotok	pillantotok	otok	78	-1.0408902817674774	tok	pillanttok	pillanttok	1	-2.932984884457958	78	4.356708826689592	TRUE	2Pl (rajongotok)	268
márt	márt	[/V][Prs.NDef.2Sg]	1.600189576284433	34133	rt	r	t	1	mártas	mártasz	as	77	-1.046494159285476	s	márts	mártsz	1	-2.932984884457958	77	4.343805421853684	TRUE	2Sg (rajongasz)	438
ring	ring	[/V][Prs.NDef.2Sg]	1.9599496550527609	78151	ng	n	g	1	ringas	ringasz	as	9	-1.978742375018633	s	rings	ringsz	77	-1.046494159285476	0.11688311688311688	-2.1465808445174646	TRUE	2Sg (rajongasz)	438
kérd	kérd	[/V][Prs.NDef.3Pl]	1.9986204382455903	85429	rd	r	d	1	kérdenek	kérdenek	enek	76	-1.0521712921771664	nek	kérdnek	kérdnek	65	-1.1200715278151023	1.1692307692307693	0.15634607039069404	TRUE	3Pl (rajonganak)	440
kering	kering	[/V][Prs.NDef.2Sg]	1.9960046439135095	84916	ng	n	g	2	keringes	keringesz	es	32	-1.427834906138052	s	kerings	keringsz	70	-1.087886844443701	0.45714285714285713	-0.7827593392496325	TRUE	2Sg (rajongasz)	438
bojong	bolyong	[/V][Prs.NDef.2Pl]	1.5543797744589725	30716	ng	n	g	2	bojongotok	bolyongotok	otok	1	-2.932984884457958	tok	bojongtok	bolyongtok	68	-1.1004759717517214	0.014705882352941176	-4.219507705176107	TRUE	2Pl (rajongotok)	268
kárörvend	kárörvend	[/V][Prs.NDef.3Pl]	0.26622159470369994	1582	nd	n	d	3	kárörvendenek	kárörvendenek	enek	68	-1.1004759717517214	nek	kárörvendnek	kárörvendnek	9	-1.978742375018633	7.555555555555555	2.0222831278398874	TRUE	3Pl (rajonganak)	440
félreért	félreért	[/V][Prs.1Sg›2]	1.6781859130022172	40848	rt	r	t	3	félreértelek	félreértelek	elek	67	-1.1069100817571311	lek	félreértlek	félreértlek	4	-2.3309248931299953	16.75	2.8183982582710754	TRUE	1Sg›2 (rajongalak)	228
borong	borong	[/V][Prs.NDef.3Pl]	0.4584795273811454	2463	ng	n	g	2	boronganak	boronganak	anak	65	-1.1200715278151023	nak	borongnak	borongnak	36	-1.3766823836906703	1.8055555555555556	0.5908683314395271	TRUE	3Pl (rajonganak)	440
olvast	olvaszt	[/V][Prs.NDef.2Sg]	1.807117150142854	54967	st	s	t	2	olvastas	olvasztasz	as	64	-1.1268049104740707	s	olvasts	olvasztsz	1	-2.932984884457958	64	4.1588830833596715	TRUE	2Sg (rajongasz)	438
čöng	csöng	[/V][Prs.NDef.3Pl]	0.7762002450922876	5119	ng	n	g	1	čöngenek	csöngenek	enek	59	-1.1621328728158136	nek	čöngnek	csöngnek	7	-2.087886844443701	8.428571428571429	2.1316272948504063	TRUE	3Pl (rajonganak)	440
lejt	lejt	[/V][Prs.NDef.2Sg]	1.1958342577365526	13453	jt	j	t	1	lejtes	lejtesz	es	59	-1.1621328728158136	s	lejts	lejtsz	24	-1.552773642746352	2.4583333333333335	0.8994836135577738	TRUE	2Sg (rajongasz)	438
ḏújt	gyújt	[/V][Prs.NDef.2Pl]	2.117290442944573	112273	jt	j	t	1	ḏújtotok	gyújtotok	otok	57	-1.1771100287854663	tok	ḏújttok	gyújttok	2	-2.6319548887939765	28.5	3.349904087274605	TRUE	2Pl (rajongotok)	268
ődöng	ődöng	[/V][Prs.NDef.3Pl]	0.09150078324120914	1058	ng	n	g	2	ődöngenek	ődöngenek	enek	54	-1.2005911246349894	nek	ődöngnek	ődöngnek	7	-2.087886844443701	7.714285714285714	2.043073897508961	TRUE	3Pl (rajonganak)	440
hőzöng	hőzöng	[/V][Prs.NDef.2Sg]	0.5271609330337924	2885	ng	n	g	2	hőzönges	hőzöngesz	es	6	-2.1548336340743144	s	hőzöngs	hőzöngsz	52	-1.2169815408231586	0.11538461538461539	-2.159484249353372	TRUE	2Sg (rajongasz)	438
zeng	zeng	[/V][Prs.NDef.2Sg]	1.7743979085034178	50978	ng	n	g	1	zenges	zengesz	es	39	-1.3419202774314587	s	zengs	zengsz	52	-1.2169815408231586	0.75	-0.2876820724517809	TRUE	2Sg (rajongasz)	438
ešeng	eseng	[/V][Prs.NDef.3Pl]	0.2304746673120323	1457	ng	n	g	2	ešengenek	esengenek	enek	51	-1.2254147083600215	nek	ešengnek	esengnek	22	-1.5905622036357516	2.3181818181818183	0.84078317936601	TRUE	3Pl (rajonganak)	440
ejt	ejt	[/V][Prs.1Sg›2]	2.54627650321544	301482	jt	j	t	1	ejtelek	ejtelek	elek	50	-1.234014880121939	lek	ejtlek	ejtlek	2	-2.6319548887939765	25	3.2188758248682006	TRUE	1Sg›2 (rajongalak)	228
hord	hord	[/V][Prs.1Sg›2]	2.5559590570874056	308279	rd	r	d	1	hordalak	hordalak	alak	50	-1.234014880121939	lak	hordlak	hordlak	13	-1.819041532151121	3.8461538461538463	1.3470736479666094	TRUE	1Sg›2 (rajongalak)	228
ont	ont	[/V][Prs.NDef.2Sg]	1.7436264299947593	47491	nt	n	t	1	ontas	ontasz	as	48	-1.2517436470823706	s	onts	ontsz	25	-1.5350448757859203	1.92	0.6523251860396901	TRUE	2Sg (rajongasz)	438
šikolt	sikolt	[/V][Prs.NDef.2Sg]	1.0121388856641615	8813	lt	l	t	2	šikoltas	sikoltasz	as	48	-1.2517436470823706	s	šikolts	sikoltsz	4	-2.3309248931299953	12	2.4849066497880004	TRUE	2Sg (rajongasz)	438
fost	foszt	[/V][Prs.1Sg›2]	1.6726648740591443	40332	st	s	t	1	fostalak	fosztalak	alak	47	-1.2608870265222405	lak	fostlak	fosztlak	1	-2.932984884457958	47	3.8501476017100584	TRUE	1Sg›2 (rajongalak)	228
sorong	szorong	[/V][Prs.NDef.2Pl]	1.6523630266366331	38490	ng	n	g	2	sorongotok	szorongotok	otok	2	-2.6319548887939765	tok	sorongtok	szorongtok	46	-1.2702270527763837	0.043478260869565216	-3.1354942159291497	TRUE	2Pl (rajongotok)	268
lézeng	lézeng	[/V][Prs.NDef.2Sg]	1.031557581621179	9216	ng	n	g	2	lézenges	lézengesz	es	4	-2.3309248931299953	s	lézengs	lézengsz	45	-1.279772370682614	0.08888888888888889	-2.4203681286504293	TRUE	2Sg (rajongasz)	438
old	old	[/V][Prs.1Sg›2]	2.8249058973828483	572652	ld	l	d	1	oldalak	oldalak	alak	29	-1.4705868865590015	lak	oldlak	oldlak	45	-1.279772370682614	0.6444444444444445	-0.43936665978384565	TRUE	1Sg›2 (rajongalak)	228
šejt	sejt	[/V][Prs.NDef.2Pl]	2.9107709750098145	697840	jt	j	t	1	šejtetek	sejtetek	etek	45	-1.279772370682614	tek	šejttek	sejttek	1	-2.932984884457958	45	3.8066624897703196	TRUE	2Pl (rajongotok)	268
tapast	tapaszt	[/V][Prs.1Sg›2]	1.133564654303976	11656	st	s	t	2	tapastalak	tapasztalak	alak	44	-1.2895322079717704	lak	tapastlak	tapasztlak	1	-2.932984884457958	44	3.784189633918261	TRUE	1Sg›2 (rajongalak)	228
óhajt	óhajt	[/V][Prs.1Sg›2]	1.6797460062903842	40995	jt	j	t	2	óhajtalak	óhajtalak	alak	33	-1.4144709445800705	lak	óhajtlak	óhajtlak	44	-1.2895322079717704	0.75	-0.2876820724517809	TRUE	1Sg›2 (rajongalak)	228
bong	bong	[/V][Prs.NDef.3Pl]	0.4401111026207692	2361	ng	n	g	1	bonganak	bonganak	anak	28	-1.4858268531157386	nak	bongnak	bongnak	43	-1.2995164288783714	0.6511627906976745	-0.4289956055183584	TRUE	3Pl (rajonganak)	440
bossant	bosszant	[/V][Prs.1Sg›2]	1.6866614018736934	41653	nt	n	t	2	bossantalak	bosszantalak	alak	43	-1.2995164288783714	lak	bossantlak	bosszantlak	7	-2.087886844443701	6.142857142857143	1.8152899666382492	TRUE	1Sg›2 (rajongalak)	228
šikong	sikong	[/V][Prs.NDef.3Pl]	0.00503421301825244	867	ng	n	g	2	šikonganak	sikonganak	anak	42	-1.3097355940600577	nak	šikongnak	sikongnak	22	-1.5905622036357516	1.9090909090909092	0.6466271649250525	TRUE	3Pl (rajonganak)	440
fojt	fojt	[/V][Prs.1Sg›2]	1.5716626503360749	31963	jt	j	t	1	fojtalak	fojtalak	alak	41	-1.3202010277382223	lak	fojtlak	fojtlak	6	-2.1548336340743144	6.833333333333333	1.9218125974762528	TRUE	1Sg›2 (rajongalak)	228
ijest	ijeszt	[/V][Prs.1Sg›2]	1.3020382750372657	17180	st	s	t	2	ijestelek	ijesztelek	elek	41	-1.3202010277382223	lek	ijestlek	ijesztlek	7	-2.087886844443701	5.857142857142857	1.7676619176489945	TRUE	1Sg›2 (rajongalak)	228
ránt	ránt	[/V][Prs.NDef.2Pl]	2.1327815031647908	116350	nt	n	t	1	rántotok	rántotok	otok	41	-1.3202010277382223	tok	ránttok	ránttok	1	-2.932984884457958	41	3.713572066704308	TRUE	2Pl (rajongotok)	268
búšong	búsong	[/V][Prs.NDef.3Pl]	0.03736199177213555	934	ng	n	g	2	búšonganak	búsonganak	anak	39	-1.3419202774314587	nak	búšongnak	búsongnak	2	-2.6319548887939765	19.5	2.970414465569701	TRUE	3Pl (rajonganak)	440
kösönt	köszönt	[/V][Prs.NDef.2Sg]	2.6232584999815622	359951	nt	n	t	2	kösöntes	köszöntesz	es	39	-1.3419202774314587	s	kösönts	köszöntsz	1	-2.932984884457958	39	3.6635616461296463	TRUE	2Sg (rajongasz)	438
felért	felért	[/V][Prs.NDef.2Pl]	-0.9117955853880196	105	rt	r	t	2	felértetek	felértetek	etek	38	-1.3532012878411477	tek	felérttek	felérttek	1	-2.932984884457958	38	3.6375861597263857	TRUE	2Pl (rajongotok)	268
zajong	zajong	[/V][Prs.NDef.2Pl]	0.8742117762529894	6415	ng	n	g	2	zajongotok	zajongotok	otok	1	-2.932984884457958	tok	zajongtok	zajongtok	38	-1.3532012878411477	0.02631578947368421	-3.6375861597263857	TRUE	2Pl (rajongotok)	268
irt	irt	[/V][Prs.NDef.2Sg]	2.0216145648335377	90074	rt	r	t	1	irtas	irtasz	as	37	-1.3647831603909628	s	irts	irtsz	2	-2.6319548887939765	18.5	2.917770732084279	TRUE	2Sg (rajongasz)	438
leng	leng	[/V][Prs.NDef.2Sg]	1.7526762559372897	48491	ng	n	g	1	lenges	lengesz	es	8	-2.0298948974660145	s	lengs	lengsz	37	-1.3647831603909628	0.21621621621621623	-1.5314763709643884	TRUE	2Sg (rajongasz)	438
hajlong	hajlong	[/V][Prs.NDef.2Sg]	0.787339832959484	5252	ng	n	g	2	hajlongas	hajlongasz	as	18	-1.6777123793546518	s	hajlongs	hajlongsz	35	-1.388916840107682	0.5142857142857142	-0.6649763035932491	TRUE	2Sg (rajongasz)	438
kurjant	kurjant	[/V][Prs.NDef.3Pl]	0.31523367673211694	1771	nt	n	t	2	kurjantanak	kurjantanak	anak	35	-1.388916840107682	nak	kurjantnak	kurjantnak	7	-2.087886844443701	5	1.6094379124341003	TRUE	3Pl (rajonganak)	440
šújt	sújt	[/V][Prs.1Sg›2]	2.2020777650972594	136478	jt	j	t	1	šújtalak	sújtalak	alak	34	-1.4015059674157029	lak	šújtlak	sújtlak	8	-2.0298948974660145	4.25	1.4469189829363254	TRUE	1Sg›2 (rajongalak)	228
jajong	jajong	[/V][Prs.NDef.2Sg]	0.38214543272564394	2066	ng	n	g	2	jajongas	jajongasz	as	2	-2.6319548887939765	s	jajongs	jajongsz	33	-1.4144709445800705	0.06060606060606061	-2.803360380906535	TRUE	2Sg (rajongasz)	438
teng	teng	[/V][Prs.NDef.2Pl]	1.0082283031273636	8734	ng	n	g	1	tengetek	tengetek	etek	3	-2.455863629738295	tek	tengtek	tengtek	33	-1.4144709445800705	0.09090909090909091	-2.3978952727983707	TRUE	2Pl (rajongotok)	268
tolong	tolong	[/V][Prs.NDef.2Pl]	1.2105607427804643	13917	ng	n	g	2	tolongotok	tolongotok	otok	1	-2.932984884457958	tok	tolongtok	tolongtok	33	-1.4144709445800705	0.030303030303030304	-3.4965075614664802	TRUE	2Pl (rajongotok)	268
zajong	zajong	[/V][Prs.NDef.2Sg]	0.8742117762529894	6415	ng	n	g	2	zajongas	zajongasz	as	2	-2.6319548887939765	s	zajongs	zajongsz	33	-1.4144709445800705	0.06060606060606061	-2.803360380906535	TRUE	2Sg (rajongasz)	438
ránt	ránt	[/V][Prs.1Sg›2]	2.1327815031647908	116350	nt	n	t	1	rántalak	rántalak	alak	32	-1.427834906138052	lak	rántlak	rántlak	3	-2.455863629738295	10.666666666666666	2.367123614131617	TRUE	1Sg›2 (rajongalak)	228
termest	termeszt	[/V][Prs.NDef.2Pl]	1.952517684470458	76825	st	s	t	2	termestetek	termesztetek	etek	32	-1.427834906138052	tek	termesttek	termeszttek	1	-2.932984884457958	32	3.4657359027997265	TRUE	2Pl (rajongotok)	268
füṯṯent	füttyent	[/V][Prs.NDef.2Sg]	0.5728431493968784	3205	nt	n	t	2	füṯṯentes	füttyentesz	es	31	-1.4416231906236852	s	füṯṯents	füttyentsz	1	-2.932984884457958	31	3.4339872044851463	TRUE	2Sg (rajongasz)	438
akast	akaszt	[/V][Prs.1Sg›2]	2.0187556513332554	89483	st	s	t	2	akastalak	akasztalak	alak	30	-1.4558636297382954	lak	akastlak	akasztlak	1	-2.932984884457958	30	3.4011973816621555	TRUE	1Sg›2 (rajongalak)	228
fešt	fest	[/V][Prs.1Sg›2]	2.6777795819372385	408098	št	š	t	1	feštelek	festelek	elek	30	-1.4558636297382954	lek	feštlek	festlek	2	-2.6319548887939765	15	2.70805020110221	TRUE	1Sg›2 (rajongalak)	228
